row,exposure,target,prediction
984130,1,772.435,1085.85
984217,1,1192.19,1284.94
984442,1,120.054,1288.56
984540,1,1063.48,1086.77
985021,1,436.719,916.031
985140,1,808.341,947.5
985221,1,1097,1151.3
985257,1,1093.41,1213.77
985267,1,683.626,1142.16
985303,2,2720.54,2160.3
985379,1,436.434,1140.28
985549,1,982.323,898.129
985646,1,1034.24,1188.43
985678,1,746.095,1036.79
985713,2,678.552,2377.42
985748,1,3696.7,1353.85
985859,1,879.337,1096.66
986089,1,619.304,1019.52
986272,1,206.435,1441.43
986393,1,1165.58,1109.13
986405,1,3482.42,1093.32
986579,1,51.4305,914.917
986641,1,1568.76,979.359
987365,1,1034.24,1145.78
987382,1,2076.58,1058.59
987676,1,504.124,1090.19
987808,2,1034.83,2161.08
988043,1,1165.58,1233.89
988058,1,2377.18,1534.43
988092,1,1034.24,913.864
988118,1,1192.19,1316.7
988378,1,2371.97,846.245
988795,1,380.966,1072.33
988809,2,2156.84,3380.23
988917,1,829.482,1022.13
989068,1,467.405,912.57
989787,1,1863.64,1317.75
989862,1,993.529,1072.9
989909,1,980.565,1018.77
990040,1,210.569,1189.59
990318,1,1093.41,1150.51
990319,1,1192.36,1192.7
990436,1,1193.71,1225.79
990461,1,1165.58,1134.88
990585,1,343.723,1036.79
990667,1,258.738,793.214
990828,1,326.331,1162.19
990941,1,697.643,1130.09
991099,1,122.839,937.254
991196,1,1116.16,921.571
991291,1,1192.19,1284.94
991514,1,1402.5,1266.54
991538,1,1060.86,1492.2
991687,1,210.052,826.256
991921,1,1165.58,1543.56
991925,1,888.641,1712.52
991949,1,611.656,966.313
991952,1,1192.19,1036.79
992067,2,2385.23,3025.65
992108,2,2378.53,2312.87
992140,2,1323.6,2711.49
992192,1,346.709,986.633
992265,1,995.015,998.964
992275,1,1093.41,1393.1
992378,1,766.073,988.931
992783,1,1192.19,1180.94
992962,1,405.859,894.692
992984,1,1090.84,1135.07
993056,1,965.551,961.593
993099,1,61.9757,1099.05
993156,1,1165.58,911.181
993276,1,3394.93,1211.92
993480,1,476.216,1048.09
993514,1,711.798,897.617
993855,2,9790.22,2112.5
994004,1,1059.08,1180.68
994253,1,1165.58,1471.97
994294,1,425.892,942.457
994312,1,1034.24,1469.92
994446,1,1185.78,1080.52
994589,1,1192.19,1038.84
995056,1,753.8,1013.2
995098,1,841.486,1037.44
995137,1,267.333,1381.2
995425,1,672.785,1285.05
995434,1,799.847,1177.88
995750,1,209.836,992.318
995757,1,1859.35,1087
995840,1,2499.01,1474.79
995885,1,1071.81,1411.87
995919,1,5486.59,1293.08
995936,1,102.967,1266.54
995937,1,1761.22,1293.37
995955,1,825.465,1459.32
996015,1,1475.34,1074.46
996157,1,209.836,1087.37
996171,1,1091.34,1258.68
996209,1,279.381,904.099
996223,1,4484.04,1099.27
996276,2,1228.87,1955.38
996278,1,1192.19,1113.64
996285,1,1192.19,1077.31
996515,1,1381.59,1134.88
996516,1,1192.19,1158.93
996754,1,1547.29,826.307
996932,1,825.739,956.173
997187,1,76.3808,831.916
997242,1,1192.19,1021.31
997250,1,3231.56,1114.07
997299,1,886.379,1057.15
997536,1,220.123,1168.18
997545,1,558.874,1221.76
997735,2,1750.44,2269.76
997869,1,4911.36,1546.41
997879,1,1192.19,1068.02
997914,1,631.283,882.97
997919,1,1133.39,959.468
997947,1,1152.13,1490.98
998158,1,309.652,1145.78
998409,2,2064.4,2637.87
998519,1,1248.96,1067.75
998573,1,1093.41,1779.54
998934,1,1093.41,1094.73
999278,1,2853.13,1159.33
999308,1,1034.24,935.637
999443,1,1078.42,1041.38
999520,1,1164.39,1040.88
999543,1,535.196,967.104
999641,1,417.009,1139.88
999907,1,1189.27,1368.06
1000135,1,1110.72,1056.25
1000138,1,1158.79,1125.67
1000445,1,226.052,1036.79
1000523,1,1666.86,952.665
1000539,1,1165.58,1157.74
1000638,1,1630.58,1689.02
1000660,1,453.817,1062.04
1000738,1,1493.59,1017.1
1000882,1,346.319,1055.72
1001364,1,1484.28,893.953
1001474,1,3148.88,1239.49
1001641,1,154.292,955.721
1001744,1,915.463,782.602
1001911,1,1814.93,1125.67
1001979,1,1034.24,1148.4
1001982,1,716.08,940.007
1002176,1,675.926,1053.34
1002301,1,1340.08,1056.1
1002665,3,6315.16,5914.77
1002712,1,2965.32,1654.91
1002720,1,1102.79,1278.93
1002986,1,1078.42,1123.05
1003006,1,245.664,1392.4
1003017,1,4502.22,1015.27
1003038,1,1656.62,910.369
1003048,2,3041.49,2572.84
1003063,1,913.961,1022.13
1003299,1,1093.41,804.752
1003383,1,662.121,974.68
1003392,1,1215.01,1036.54
1003616,1,1775.28,1050.98
1003689,1,773.036,847.388
1003704,1,958.429,1312.28
1003817,1,694.235,1108.73
1003892,1,5072.77,1011.41
1003933,1,885.664,1061.8
1004004,1,2864.55,1603.46
1004397,1,1282.69,1127.23
1004413,1,2574.24,877.388
1004427,1,1093.41,1511.11
1004477,1,1165.58,945.678
1004835,1,1195.08,896.78
1004996,1,1165.58,994.047
1005572,1,1604.67,869.806
1005611,1,1093.41,994.559
1005690,1,230.181,1150.5
1006246,1,1708.77,1006.13
1006302,1,1240.07,978.702
1006391,1,1932.33,1400.98
1006484,1,1192.19,843.766
1006530,1,210.052,1291.57
1006567,1,4155.35,1191.04
1006662,1,1093.41,1280.65
1006723,1,823.735,951.494
1006730,1,365.157,1280.65
1006859,1,504.767,1229.28
1006896,1,1034.24,904.441
1007122,1,1415.63,830.929
1007329,1,1165.58,911.181
1007438,1,1535.56,1046.06
1007470,1,454.147,1132.36
1007565,1,1093.41,1115.53
1007626,2,2511.16,2028.13
1007649,1,1253.06,861.545
1007998,1,567.916,916.133
1008090,1,10322,1490.24
1008361,1,2357.56,1085.12
1008371,1,1165.58,1090.15
1008410,1,471.938,966.313
1008579,1,1034.24,1035.49
1008885,1,1888.03,1131.36
1008957,1,221.48,1080.15
1009138,1,746.277,1177.88
1009197,1,2676.48,1512.83
1009355,1,1165.58,1043.02
1009480,1,722.827,1327.61
1009523,1,1072.75,1088.27
1009574,1,1034.24,1057.15
1009684,1,69.6005,967.137
1009748,1,722.521,994.131
1010251,1,581.588,1318.9
1010321,1,509.986,1064.89
1010327,1,851.941,892.569
1010619,1,1093.41,1513.66
1010789,1,1078.42,972.885
1010979,1,1132.41,927.776
1011041,1,175.474,991.895
1011050,1,211.13,1197.6
1011157,1,1093.41,1133.91
1011436,2,2596.74,2005.59
1012007,1,1093.41,1250.72
1012079,1,904.349,952.665
1012096,1,1401.65,1368.56
1012307,1,853.463,1050.33
1012385,1,739.036,1162.96
1012399,1,1364.67,1148.72
1012403,1,432.028,919.099
1012561,1,1555.36,940.099
1012579,1,416.885,1028.35
1012915,1,1187.08,1103.08
1013015,1,1996,981.825
1013126,2,1645.28,1891.61
1013153,1,1078.42,859.528
1013352,1,1585.66,911.084
1013547,1,2988.99,1050.62
1014026,1,1488.46,1137.45
1014075,1,211.13,1042.69
1014398,1,641.256,1124.35
1014832,1,246.626,1091.52
1014853,1,1093.41,945.571
1015060,1,1165.58,1353.85
1015072,1,1206.5,1251.98
1015113,1,381.667,911.582
1015305,1,603.386,1256.03
1015310,1,1098.78,1288.56
1015331,1,1034.24,912.275
1015479,1,211.13,1490.98
1015935,1,2022.35,1511.11
1016194,1,1457.35,948.788
1016520,1,823.735,939.423
1016532,2,8156.56,3206.91
1016662,1,1051.11,1179.56
1016682,1,1363.45,1330.42
1016969,1,1157.59,882.268
1016989,1,1306.73,1552.85
1017034,1,1145.79,1138.28
1017046,1,160.072,1353.76
1017146,1,2288.62,1075.37
1017159,1,213.263,852.913
1017195,1,1165.58,1270.07
1017287,1,773.425,1063.09
1017436,1,1078.42,893.08
1017445,2,1409.62,2943.94
1017595,1,155.243,1164.53
1017663,1,1185.32,1026.44
1017758,1,299.078,855.394
1017898,1,1192.19,1037.67
1018098,1,1756.76,946.562
1018294,1,1206.61,928.111
1018410,1,314.049,988.086
1018420,1,1165.58,1373.45
1018468,1,2049.68,1018.64
1018580,1,1093.41,1447.66
1018625,1,440.739,1159.33
1018820,1,338.481,1023.54
1018983,1,400.129,1026.59
1019008,1,549.963,911.223
1019416,1,1093.41,1117.66
1019462,1,181.727,1002.22
1019640,1,1192.19,890.248
1019958,1,3151.47,1234.29
1020050,1,210.052,951.653
1020170,1,206.435,892.967
1020336,1,1248.96,971.412
1020523,1,1165.58,1043.02
1020629,1,665.474,1100.66
1020940,1,390.244,1009.83
1020993,1,205.934,1106.64
1021223,1,220.123,816.129
1021254,1,528.473,1030.22
1021347,1,1078.42,941.408
1021569,1,250.755,1471.97
1021607,1,304.638,813.785
1021671,1,1292.2,1213.9
1021686,1,132.122,1018.52
1021702,1,347.723,964.334
1021753,1,293.383,1135.81
1022070,1,1624.23,1012.91
1022072,1,961.175,1064.24
1022171,1,1335.23,1077.22
1022228,1,1192.19,1503.16
1022608,1,1192.19,1249.81
1022623,1,1093.41,809.674
1022950,1,522.603,1343.81
1023002,1,1546.24,1382.54
1023041,1,954.554,1353.85
1023429,1,154.84,1474.79
1023485,1,1363.58,1174.65
1023545,1,355.077,1013.83
1023609,1,210.052,1085.33
1023843,1,598.001,915.211
1024054,1,874.534,956.476
1024094,2,2955.62,2375.47
1024247,1,641.67,952.663
1024283,1,1034.24,1085.12
1024727,1,1364.37,1027.45
1024912,1,154.314,1022.14
1024927,1,1029.67,1103.55
1025056,1,1078.42,935.586
1025367,1,1306.69,1029.52
1025639,1,618.987,901.147
1025855,1,1192.19,966.944
1025897,1,122.919,919.927
1025957,2,3522.5,2344.51
1026003,1,206.435,1023.89
1026061,1,1016.72,979.359
1026630,2,3635.48,2130.25
1026718,1,1607.58,1139.67
1026948,1,285.954,1066.31
1026950,1,1920.44,1128.84
1027236,1,1034.24,965.088
1027238,1,326.069,992.13
1027280,1,1034.24,920.45
1027405,1,766.925,1050.31
1027407,1,1470.67,891.83
1027795,1,825.739,998.663
1027923,1,636.495,986.554
1027928,1,1165.58,989.107
1028026,1,2821.8,1203.78
1028136,1,1034.24,998.607
1028140,1,1192.19,1159.3
1028349,1,1305.31,957.671
1028355,1,392.019,1058.32
1028478,1,206.435,923.767
1028534,1,1034.24,1149.03
1028663,1,335.327,974.103
1028918,1,754.563,1205.46
1028936,1,1034.24,953.477
1029035,1,1078.42,891.328
1029091,1,1153.23,914.832
1029116,1,1571.28,1470.28
1029366,1,316.747,1064.62
1029432,1,986.546,1260.5
1029455,1,1597.36,1293.37
1029501,1,381.914,1126.93
1029519,1,103.22,1406.32
1029603,1,700.662,853.384
1029708,1,4389.44,1183.98
1029832,1,1033.45,1212.2
1030214,1,894.25,869.763
1030235,1,1078.42,961.127
1030264,1,413.809,1085.59
1030356,1,1078.42,926.459
1030701,1,1717.41,1001.2
1030805,1,437.715,1354.57
1030900,1,1596.89,1218.8
1030959,1,363.325,915.018
1031030,1,190.431,986.863
1031213,1,1596.76,1271.87
1031577,1,556.021,935.698
1031578,1,1192.19,955.527
1031752,1,1385.18,1355.12
1031898,3,2402.39,3843.83
1032260,1,1021.77,832.79
1032458,1,1615.95,1245.88
1032481,1,502.266,1011.78
1032500,1,1078.42,892.773
1032550,1,438.2,1159.3
1032606,1,1165.58,1164.9
1032661,1,220.349,926.736
1032788,2,2354.85,2516.55
1033059,1,795.116,972.771
1033076,1,1312.28,1166.76
1033165,1,1165.58,838.527
1033341,2,1263.31,2236.19
1033366,1,1165.58,1444.18
1033436,1,851.269,1022.48
1033465,1,516.27,980.195
1033511,1,531.686,1082.07
1033648,1,484.897,1008.6
1033818,1,925.749,1132.15
1033944,1,379.943,1089.77
1034247,1,1810.7,1058.51
1034464,1,753.007,1063.06
1034504,1,584.891,1081.86
1034508,1,1691.08,1177.4
1034520,1,1093.41,1471.05
1034636,1,749.383,1042.46
1035334,1,1165.58,1173.66
1035343,1,1192.19,994.563
1035383,1,517.476,1143.9
1035515,2,2778.61,1888.06
1035540,1,1093.41,1628.63
1035695,1,1192.19,1142.45
1035800,1,638.211,1213.77
1035822,1,496.777,1114.07
1035994,1,1528.62,1080.15
1036008,1,490.421,1228.43
1036229,1,1093.41,1305.96
1036397,1,1093.41,1511.11
1036542,1,408.039,1318.94
1036650,3,3456.19,3266
1036760,1,1093.41,1033.74
1036767,1,1398.5,1207.43
1036980,1,10349.5,1080.15
1037232,1,445.414,1566.52
1037400,1,1116.04,1256.48
1037511,1,2915.97,1190.99
1037721,1,1192.19,1284.94
1038172,1,877.079,927.153
1038460,1,1093.41,1500.71
1038551,1,689.878,1149.25
1038679,1,803.031,967.683
1039010,1,858.478,1005.43
1039179,1,382.491,1006.47
1039394,1,1801.4,895.002
1039580,1,1714.06,992.723
1039593,1,740.605,875.998
1039655,1,1078.42,1080.15
1039783,1,1473.12,946.879
1039801,1,386.384,1318.94
1039824,1,557.363,851.364
1039848,1,1070.92,1471.97
1040056,1,1403.05,916.84
1040452,1,1078.42,1061.82
1040786,1,978.35,1353.85
1040792,1,309.66,1031.22
1040936,1,1286.12,1599.72
1041028,1,1502.78,1291.57
1041045,1,61.7801,1113.27
1041217,1,1634.41,1131.34
1041746,1,1078.42,890.574
1041862,1,908.994,928.491
1041872,1,4370.39,784.172
1042045,1,959.734,989.801
1042214,1,1192.19,1098.01
1042386,1,135.777,1305.96
1042416,1,119.215,938.598
1042465,2,14132.1,3511.67
1042467,1,1402.78,1844.8
1042525,1,227.035,871.133
1042633,1,1093.41,1177.88
1043432,1,424.816,979.359
1043539,1,814.313,1036.54
1043611,1,1093.41,1221.73
1043625,1,7552.41,1065.26
1043633,1,827.825,1318.94
1043876,1,1078.42,903.977
1044171,1,1192.19,1249.47
1044297,1,214.698,1021.46
1044535,1,1165.58,1353.85
1044687,1,624.552,1080.15
1044691,1,804.187,903.424
1044727,1,1864.33,1027.45
1044752,1,1034.24,1115.21
1044931,1,1300.95,1024.47
1045011,1,329.494,1103.55
1045047,1,1544.97,1240.95
1045480,1,1034.24,1157.8
1045574,1,834.717,1017.44
1045582,1,304.276,880.854
1045647,1,1165.58,1045.81
1045700,1,1034.24,971.898
1045965,1,1393.64,929.107
1046427,1,674.768,915.314
1046509,1,395.938,1109.61
1046661,1,1457.47,1273.7
1046833,1,455.809,1318.94
1046919,1,1329.96,1054.49
1046928,1,1165.58,1016.14
1046954,1,1034.24,857.478
1047360,1,1696.29,1374.54
1047662,1,1034.24,1270.36
1048237,1,1034.24,1145.78
1048242,1,154.83,917.907
1048479,1,939.208,1023.54
1048621,1,748.326,1048.88
1048668,1,1192.19,994.563
1048768,1,220.891,1009.02
1048853,1,1369.46,1036.54
1048994,1,437.547,951.663
1049244,1,396.912,1020.87
1049296,1,1315.16,1031.22
1049451,1,1557.74,1058.38
1049497,1,1192.19,905.198
1049853,1,1165.58,1103.55
1049986,1,369.168,1049
1050151,1,1192.19,841.364
1050587,1,1034.24,1130.38
1050588,1,427.435,1146.57
1050666,1,380.966,1373.65
1050758,1,837.124,1011.51
1050976,1,2064.4,1189.59
1051054,1,1337,956.212
1051072,1,1192.19,1474.79
1051358,1,203.874,1291.57
1051496,1,358.03,847.953
1051616,1,1485.16,933.112
1051625,1,4530.19,1141.96
1051669,1,723.206,881.304
1051670,1,154.45,913.623
1051775,1,494.587,824.517
1052125,1,201.992,1100.66
1052290,1,1578.97,1686
1052295,1,1078.42,1355.93
1052308,1,1654.07,1155.09
1052391,1,220.891,947.914
1052462,1,1192.19,1318.94
1052482,1,382.895,1117.01
1052498,1,1008.05,1093.32
1052557,1,252.889,1003.73
1052776,1,604.755,1159.02
1052864,1,318.054,1047.19
1052904,1,488.59,1239.19
1053089,1,505.355,1238.38
1053096,1,676.858,1420.63
1053130,1,524.286,1223.08
1053192,1,1401.86,1666.24
1053329,1,1164.39,924.891
1053440,1,10296.7,1068.04
1053564,2,2160.53,2049.98
1053754,1,890.249,1270.36
1053847,1,493.733,928.398
1053849,1,1852.8,982.84
1053857,1,612.306,1090.19
1053971,1,125.571,974.558
1053993,1,617.801,1258.68
1054134,1,272.623,825.115
1054283,1,1307.57,1290.06
1054292,2,1641.16,3196.32
1054293,1,1655.92,1621.06
1054594,1,689.997,1002.17
1054623,1,313.726,898.129
1054832,1,380.966,1108.73
1054860,1,692.606,1158.05
1054879,1,3704.33,1320.49
1055303,1,1165.58,1156.43
1055400,1,1165.58,1039.76
1055401,1,1192.19,1061.8
1055458,1,314.821,1340.16
1055759,1,469.393,1119.9
1056207,1,1093.41,1148.97
1056286,1,2680.19,1305.96
1056305,1,272.623,807.919
1056619,1,1103.4,822.019
1056666,1,1298.14,855.367
1056808,1,1078.42,1080.15
1056819,1,122.839,901.632
1056893,1,1736.53,1222.23
1057019,1,3602.21,940.435
1057276,1,528.683,855.374
1057469,1,1255.66,1409.99
1057784,1,1170.96,1195.32
1057851,1,470.59,1093.05
1057940,1,683.092,1043.02
1058043,1,1075.31,1466.07
1058061,1,1163.36,1305.96
1058094,1,1338.47,1461.37
1058477,1,666.539,1050.25
1058599,1,1282.85,1434.01
1058632,1,322.915,1014.48
1058919,1,1524.15,1137.94
1058980,2,1965.31,2018.05
1059032,1,1164.39,1272.65
1059173,1,216.762,1475.61
1059622,1,1165.58,1134.88
1059779,1,750.255,1239.3
1059886,1,1060.66,962.05
1059920,1,1192.19,1126.93
1060049,2,2071.16,2360.51
1060835,1,639.857,953.133
1060993,1,211.13,940.435
1061022,1,950.614,916.182
1061225,1,912.771,982.824
1061294,1,352.063,915.244
1061509,1,1192.19,1813.38
1061583,1,1078.42,976.615
1061586,1,252.889,1047.84
1061599,1,224.869,823.179
1061683,1,534.903,804.961
1061932,1,1192.19,1260.04
1062083,2,1824.93,1666.22
1062294,1,751.658,1047.9
1062314,1,1216.01,849.47
1062348,1,504.019,954.118
1062380,1,1093.41,1056.77
1062457,1,502.149,1402.61
1062497,1,1311.08,903.092
1062701,1,254.598,1000.56
1062709,1,1129.57,1068.2
1062740,1,453.054,1013.98
1062856,2,2636.71,2132.62
1062862,1,1033.03,881.304
1062939,1,313.726,1186.74
1062983,1,908.94,1177.42
1063061,1,983.447,1087.47
1063316,1,206.435,991.464
1063511,1,383.648,1227.99
1063784,1,360.384,1027.7
1063824,1,1192.19,1057.61
1063838,1,595.43,848.167
1063985,1,1093.41,1094.73
1064459,1,1093.41,1076.73
1064466,1,1034.24,969.113
1064602,1,846.218,982.73
1064624,1,1078.42,1221.03
1064688,1,796.054,957.595
1064967,1,824.153,1265.93
1065277,1,376.471,1113.77
1065321,1,2444.65,1016.94
1065351,1,1165.58,1061.95
1065362,1,336.972,1063.95
1065623,1,1034.24,978.702
1065663,1,219.859,1023.01
1065809,1,4222.44,1317.01
1065920,1,1168.45,1837.42
1066850,1,1311.8,1015.27
1066899,1,928.629,1065.13
1067003,1,802.791,911.582
1067119,1,961.71,938.008
1067329,1,528.706,946.126
1067388,1,1192.19,1069.38
1067396,2,1690.83,2171.6
1067405,1,210.416,815.038
1067452,1,1093.41,1086.77
1067553,1,4907.19,1085.29
1067560,1,276.332,815.038
1067640,1,1500.37,1119.14
1067772,1,1192.19,1599.72
1068169,1,1192.19,1241.1
1068523,1,1078.42,1123.05
1068560,1,571.418,882.855
1068617,1,1394.96,928.018
1068787,1,505.631,1180.68
1068928,1,1165.58,1093.32
1068955,1,1034.24,1355.12
1069115,1,1454.15,927.776
1069123,1,1490.36,1444.18
1069126,1,191.507,843.76
1069193,2,1225.19,2140.05
1069194,1,1387.44,1085.35
1069319,1,378.631,954.118
1069410,1,1093.41,1305.96
1069474,1,384.406,1404.25
1069602,1,283.163,1180.94
1069739,1,10296.7,2194.4
1069768,1,2208.2,1164.9
1070254,1,379.943,1244.64
1070421,1,1192.19,1128.48
1070449,1,1242.25,1160.08
1070620,1,206.435,1179.2
1070756,1,905.388,1173.66
1071453,1,1093.41,1064.51
1071565,1,3354.56,968.777
1071600,1,2178.62,1268.5
1071693,1,358.859,987.846
1071850,1,896.958,978.702
1071851,1,1360.96,992.723
1072099,1,1208.34,915.655
1072360,1,395.938,1043.02
1072393,1,1093.41,1256.48
1072681,1,1165.58,1471.97
1072708,1,1093.41,953.133
1072782,1,1167.64,1096.08
1072857,1,1028.61,1006.13
1072967,1,869.98,1013.52
1073014,1,886.662,1094.73
1073250,1,220.349,1039.08
1073266,1,1034.24,1552.85
1073276,1,1189.27,1073.45
1073279,1,67.6091,1031.67
1073690,1,683.7,1118.1
1073732,2,11477.8,2765.08
1074138,1,1034.24,1027.52
1074297,1,1017.3,999.874
1074476,1,578.674,1086.53
1074494,1,1192.19,1293.37
1074526,1,1165.58,2348.76
1074548,3,4329.94,3439.98
1074616,1,2153.56,1228.82
1074825,1,1185.41,914.854
1074904,1,768.35,1115.4
1074982,1,1093.41,953.133
1075309,1,113.596,915.416
1075414,1,323.316,1330.29
1075880,1,720.109,1100.01
1075977,1,1090.84,951.48
1076093,1,218.826,1408.51
1076186,1,652.402,1036.79
1076748,2,2068.48,2085.76
1076820,1,435.102,1089.89
1076832,1,465.574,874.482
1076873,2,6429.42,2676.2
1076989,1,1029.89,941.408
1077426,2,4840.87,2217.73
1077456,1,887.567,979.359
1077595,1,1034.24,1035.78
1077659,2,960.978,1744.23
1078023,1,670.913,1025.9
1078188,1,855.526,999.027
1078368,1,281.738,944.495
1078653,1,217.34,1194.12
1078654,1,555.357,1210.24
1078721,1,685.456,1103.83
1079001,1,1034.24,1147.25
1079293,1,917.507,983.018
1079353,1,1192.19,1246.96
1079375,1,788.25,1430.55
1079537,1,1165.58,1566.52
1079581,1,1192.19,968.988
1079622,1,1511.07,1319.66
1079980,1,1454.62,1156.93
1080193,1,1153.23,912.57
1080215,1,1078.42,938.033
1080224,1,1034.24,1355.12
1080272,1,1165.58,924.424
1080351,1,139.005,961.35
1080576,1,1165.58,933.958
1080609,1,871.154,1211.92
1080614,1,1415.63,1084.53
1081284,1,1736.02,1086.53
1081867,1,1093.49,1164.9
1081876,1,1054.88,1057.15
1082201,1,764.912,1147.47
1082379,1,1078.42,1093.82
1082504,1,1165.58,1353.85
1082510,1,608.998,1318.94
1082583,1,1899.23,1042.22
1082586,1,1165.58,1110.71
1082599,1,1797.83,1128.93
1082905,1,1093.41,1346.87
1082952,1,309.652,773.096
1083126,1,1192.19,1319.63
1083190,1,266.41,803.849
1083385,1,1034.24,1211.92
1083495,1,1192.19,1382.54
1083651,1,1038.24,1356.17
1083758,1,1214.49,1094.73
1084048,1,1165.58,1074.29
1084069,2,2332.27,2479.45
1084128,1,1034.24,1552.85
1084374,1,831.251,794.759
1084461,1,210.052,1036.54
1084490,1,1688.14,994.799
1084557,1,1192.19,1186.46
1084628,1,1078.42,969.422
1084955,1,1449.39,1050.33
1085024,1,1078.42,925.665
1085230,1,1034.24,994.131
1085450,1,1093.41,1280.65
1085615,1,350.948,886.891
1085669,1,1595.99,1197.6
1085706,1,329.494,1124.88
1085731,2,1572.45,1806.18
1086266,1,1927.87,1262.57
1086349,1,1078.42,1080.51
1086705,1,1034.24,773.096
1086826,1,1165.58,1156.89
1086925,1,1034.24,1283.69
1087123,1,1014.78,1001.73
1087136,1,3912.4,1368.06
1087156,1,1165.58,1404.25
1087325,1,206.99,997.557
1087466,1,1192.19,1010.07
1088091,1,2635.84,1197.98
1088130,1,302.771,992.13
1088172,1,1728.87,980.195
1088456,1,550.873,1171.51
1088479,1,568.313,929.723
1088575,1,685.054,952.719
1088749,1,1413.14,1101.96
1088901,1,6249.97,1137.94
1089022,1,1165.58,988.086
1089142,3,3731.26,4061.55
1089285,1,1192.19,1260.04
1089357,1,1165.58,1028.16
1089637,1,1189.27,1150.92
1089914,1,4067.1,1511.11
1089932,1,1165.58,1799.29
1090156,1,656.159,912.57
1090750,1,275.848,1093.07
1090879,1,715.625,1152.13
1090957,1,279.432,1088.59
1091020,1,1078.42,1490.98
1091430,1,553.732,995.218
1091614,1,1165.58,1164.9
1091704,1,828.164,1093.07
1091807,1,2425.61,1029.03
1091837,1,273.439,1110.71
1091860,1,469.046,994.799
1091928,1,472.628,1308.83
1092420,1,1.02861,1213.77
1092560,1,2245.69,1002.1
1092582,1,217.794,1158.93
1092858,1,1363.29,963.179
1093103,1,1192.19,1318.94
